year	teamID	name	playerID
1986	MIL	Terry Cummings	cummite01
1986	MIL	Charles Davis	davisch02
1986	MIL	Kenny Fields	fieldke01
1986	MIL	Mike Glenn	glennmi01
1986	MIL	Craig Hodges	hodgecr01
1986	MIL	Earl Jones	jonesea01
1986	MIL	Jeff Lamp	lampje01
1986	MIL	Alton Lister	listeal01
1986	MIL	Paul Mokeski	mokespa01
1986	MIL	Sidney Moncrief	moncrsi01
1986	MIL	Ricky Pierce	piercri01
1986	MIL	Paul Pressey	presspa01
1986	MIL	Jerry Reynolds	reynoje01
1986	MIL	Derrick Rowland	rowlade01
1986	MIL	Bryan Warrick	warribr01
1986	NJN	Otis Birdsong	birdsot01
1986	NJN	Bobby Cattage	cattabo01
1986	NJN	Darwin Cook	cookda01
1986	NJN	Darryl Dawkins	dawkida01
1986	NJN	Mike Gminski	gminsmi01
1986	NJN	Rod Higgins	higgiro01
1986	NJN	Mickey Johnson	johnsmi01
1986	NJN	Yvon Joseph	josepyv01
1986	NJN	Albert King	kingal01
1986	NJN	Mike O'Koren	okoremi01
1986	NJN	Kelvin Ransey	ranseke01
1986	NJN	Micheal Ray Richardson	richami01
1986	NJN	Jeff Turner	turneje01
1986	NJN	Buck Williams	willibu01
1986	NJN	Ray Williams	willira01
1986	NYK	James Bailey	baileja01
1986	NYK	Ken Bannister	bannike01
1986	NYK	Butch Carter	cartebu01
1986	NYK	Bill Cartwright	cartwbi01
1986	NYK	Fred Cofield	cofiefr01
1986	NYK	Pat Cummings	cummipa01
1986	NYK	Patrick Ewing	ewingpa01
1986	NYK	Ken Green	greenke01
1986	NYK	Ernie Grunfeld	grunfer01
1986	NYK	Chris McNealy	mcneach01
1986	NYK	Louis Orr	orrlo01
1986	NYK	Rory Sparrow	sparrro01
1986	NYK	Bob Thornton	thornbo01
1986	NYK	Trent Tucker	tucketr01
1986	NYK	Darrell Walker	walkeda01
1986	NYK	Gerald Wilkins	wilkige01
1986	PHI	Charles Barkley	barklch01
1986	PHI	Butch Carter	cartebu01
1986	PHI	Terry Catledge	catlete01
1986	PHI	Maurice Cheeks	cheekma01
1986	PHI	Julius Erving	ervinju01
1986	PHI	Kenny Green	greenke02
1986	PHI	Clemon Johnson	johnscl01
1986	PHI	Bobby Jones	jonesbo01
1986	PHI	Moses Malone	malonmo01
1986	PHI	Bob McAdoo	mcadobo01
1986	PHI	Perry Moss	mosspe01
1986	PHI	Greg Stokes	stokegr01
1986	PHI	Paul Thompson	thomppa01
1986	PHI	Sedale Threatt	threase01
1986	PHI	Andrew Toney	toneyan01
1986	PHI	Voise Winters	wintevo01
1986	PHI	Leon Wood	woodle01
1986	PHI	Michael Young	youngmi01
1986	PHO	Alvan Adams	adamsal01
1986	PHO	Walter Davis	daviswa03
1986	PHO	Devin Durrant	durrade01
1986	PHO	James Edwards	edwarja01
1986	PHO	Rod Foster	fostero01
1986	PHO	Georgi Glouchkov	gloucge01
1986	PHO	Mike Holton	holtomi01
1986	PHO	Jay Humphries	humphja01
1986	PHO	Charles Jones	jonesch02
1986	PHO	Larry Nance	nancela01
1986	PHO	Ed Pinckney	pincked01
1986	PHO	Charles Pittman	pittmch01
1986	PHO	Rick Robey	robeyri01
1986	PHO	Mike Sanders	sandemi01
1986	PHO	Bernard Thompson	thompbe01
1986	PHO	Sedric Toney	toneyse01
1986	PHO	Nick Vanos	vanosni01
1986	POR	Sam Bowie	bowiesa01
1986	POR	Kenny Carr	carrke01
1986	POR	Steve Colter	coltest01
1986	POR	Clyde Drexler	drexlcl01
1986	POR	Ken Johnson	johnske01
1986	POR	Caldwell Jones	jonesca01
1986	POR	Jerome Kersey	kerseje01
1986	POR	Brian Martin	martibr01
1986	POR	Jim Paxson	paxsoji02
1986	POR	Terry Porter	portete01
1986	POR	Mychal Thompson	thompmy01
1986	POR	Darnell Valentine	valenda01
1986	POR	Kiki Vandeweghe	vandeki01
1986	SAC	Michael Adams	adamsmi01
1986	SAC	Mike Bratz	bratzmi01
1986	SAC	David Cooke	cookeda01
1986	SAC	Larry Drew	drewla01
1986	SAC	Carl Henry	henryca01
1986	SAC	Eddie Johnson	johnsed03
1986	SAC	Rich Kelley	kelleri01
1986	SAC	Joe Kleine	kleinjo01
1986	SAC	Mark Olberding	olberma01
1986	SAC	Reggie Theus	theusre01
1986	SAC	LaSalle Thompson	thompla01
1986	SAC	Otis Thorpe	thorpot01
1986	SAC	Terry Tyler	tylerte01
1986	SAC	Mike Woodson	woodsmi01
1986	SAS	Mike Brittain	brittmi01
1986	SAS	Jeff Cook	cookje01
1986	SAS	Tyrone Corbin	corbity01
1986	SAS	Artis Gilmore	gilmoar01
1986	SAS	Dave Greenwood	greenda01
1986	SAS	Rod Higgins	higgiro01
1986	SAS	Alfredrick Hughes	hugheri01
1986	SAS	Marc Iavaroni	iavarma01
1986	SAS	Steve Johnson	johnsst03
1986	SAS	Jeff Lamp	lampje01
1986	SAS	Wes Matthews	matthwe01
1986	SAS	Mike Mitchell	mitchmi01
1986	SAS	Johnny Moore	moorejo01
1986	SAS	Alvin Robertson	roberal01
1986	SAS	Jon Sundvold	sundvjo01
1986	SAS	Ennis Whatley	whatlen01
1986	SAS	Jeff Wilkins	wilkije01
1986	SAS	Ray Williams	willira01
1986	SEA	Frank Brickowski	brickfr01
1986	SEA	Tom Chambers	chambto01
1986	SEA	Gerald Henderson	hendege01
1986	SEA	Rod Higgins	higgiro01
1986	SEA	George Johnson	johnsge02
1986	SEA	Brian Martin	martibr01
1986	SEA	Tim McCormick	mccorti01
1986	SEA	Xavier McDaniel	mcdanxa01
1986	SEA	Michael Phelps	phelpmi01
1986	SEA	David Pope	popeda01
1986	SEA	Jack Sikma	sikmaja01
1986	SEA	Ricky Sobers	soberri01
1986	SEA	Alex Stivrins	stivral01
1986	SEA	Danny Vranes	vraneda01
1986	SEA	Al Wood	woodal01
1986	SEA	Danny Young	youngda01
1986	UTA	Thurl Bailey	baileth01
1986	UTA	Jeff Cook	cookje01
1986	UTA	Adrian Dantley	dantlad01
1986	UTA	Mark Eaton	eatonma01
1986	UTA	Rickey Green	greenri01
1986	UTA	Bob Hansen	hansebo01
1986	UTA	Steve Hayes	hayesst01
1986	UTA	Marc Iavaroni	iavarma01
1986	UTA	Karl Malone	malonka01
1986	UTA	Pace Mannion	mannipa01
1986	UTA	Fred Roberts	roberfr01
1986	UTA	Carey Scurry	scurrca01
1986	UTA	John Stockton	stockjo01
1986	UTA	Jeff Wilkins	wilkije01
1986	WSB	Manute Bol	bolma01
1986	WSB	Dudley Bradley	bradldu01
1986	WSB	Darren Daye	dayeda01
1986	WSB	Kenny Green	greenke02
1986	WSB	Claude Gregory	gregocl01
1986	WSB	Frank Johnson	johnsfr01
1986	WSB	George Johnson	johnsge03
1986	WSB	Charles Jones	jonesch01
1986	WSB	Jeff Malone	malonje01
1986	WSB	Kevin McKenna	mckenke01
1986	WSB	Tom McMillen	mcmilto01
1986	WSB	Perry Moss	mosspe01
1986	WSB	Cliff Robinson	robincl01
1986	WSB	Dan Roundfield	roundda01
1986	WSB	Jeff Ruland	rulanje01
1986	WSB	Ennis Whatley	whatlen01
1986	WSB	Freeman Williams	willifr01
1986	WSB	Gus Williams	willigu01
1986	WSB	Leon Wood	woodle01
1987	ATL	John Battle	battljo01
1987	ATL	Antoine Carr	carran01
1987	ATL	Scott Hastings	hastisc01
1987	ATL	Cedric Henderson	hendece01
1987	ATL	Jon Koncak	koncajo01
1987	ATL	Cliff Levingston	levincl01
1987	ATL	Mike McGee	mcgeemi01
1987	ATL	Doc Rivers	riverdo01
1987	ATL	Tree Rollins	rollitr01
1987	ATL	Spud Webb	webbsp01
1987	ATL	Dominique Wilkins	wilkido01
1987	ATL	Gus Williams	willigu01
1987	ATL	Kevin Willis	willike02
1987	ATL	Michael Wilson	wilsomi01
1987	ATL	Randy Wittman	wittmra01
1987	BOS	Danny Ainge	aingeda01
1987	BOS	Larry Bird	birdla01
1987	BOS	Rick Carlisle	carliri01
1987	BOS	Darren Daye	dayeda01
1987	BOS	Conner Henry	henryco01
1987	BOS	Dennis Johnson	johnsde01
1987	BOS	Greg Kite	kitegr01
1987	BOS	Kevin McHale	mchalke01
1987	BOS	Robert Parish	parisro01
1987	BOS	Fred Roberts	roberfr01
1987	BOS	Jerry Sichting	sichtje01
1987	BOS	David Thirdkill	thirdda01
1987	BOS	Andre Turner	turnean01
1987	BOS	Sam Vincent	vincesa01
1987	BOS	Bill Walton	waltobi01
1987	BOS	Scott Wedman	wedmasc01
1987	CHI	Gene Banks	banksge01
1987	CHI	Mike Brown	brownmi01
1987	CHI	Fred Cofield	cofiefr01
1987	CHI	Steve Colter	coltest01
1987	CHI	Dave Corzine	corzida01
1987	CHI	Earl Cureton	curetea01
1987	CHI	Darren Daye	dayeda01
1987	CHI	Michael Jordan	jordami01
1987	CHI	Pete Myers	myerspe01
1987	CHI	Charles Oakley	oaklech01
1987	CHI	John Paxson	paxsojo01
1987	CHI	Ben Poquette	poquebe01
1987	CHI	Brad Sellers	sellebr01
1987	CHI	Sedale Threatt	threase01
1987	CHI	Elston Turner	turneel01
1987	CHI	Granville Waiters	waitegr01
1987	CHI	Perry Young	youngpe01
1987	CLE	John Bagley	baglejo01
1987	CLE	Tyrone Corbin	corbity01
1987	CLE	Brad Daugherty	daughbr01
1987	CLE	Craig Ehlo	ehlocr01
1987	CLE	Ron Harper	harpero01
1987	CLE	Phil Hubbard	hubbaph01
1987	CLE	Keith Lee	leeke01
1987	CLE	Scooter McCray	mccrasc01
1987	CLE	Dirk Minniefield	minnidi01
1987	CLE	Johnny Newman	newmajo01
1987	CLE	Ben Poquette	poquebe01
1987	CLE	Mark Price	pricema01
1987	CLE	Melvin Turpin	turpime01
1987	CLE	Mark West	westma01
1987	CLE	Hot Rod Williams	williho01
1987	DAL	Mark Aguirre	aguirma01
1987	DAL	Uwe Blab	blabuw01
1987	DAL	Rolando Blackman	blackro01
1987	DAL	Brad Davis	davisbr01
1987	DAL	James Donaldson	donalja01
1987	DAL	Derek Harper	harpede01
1987	DAL	Myron Jackson	jacksmy01
1987	DAL	Dennis Nutt	nuttde01
1987	DAL	Sam Perkins	perkisa01
1987	DAL	Detlef Schrempf	schrede01
1987	DAL	Roy Tarpley	tarplro01
1987	DAL	Bill Wennington	wennibi01
1987	DAL	Al Wood	woodal01
1987	DEN	Mark Alarie	alarima01
1987	DEN	Wayne Cooper	coopewa01
1987	DEN	T.R. Dunn	dunntr01
1987	DEN	Alex English	englial01
1987	DEN	Mike Evans	evansmi01
1987	DEN	Bill Hanzlik	hanzlbi01
1987	DEN	Fat Lever	leverfa01
1987	DEN	Maurice Martin	martima01
1987	DEN	Calvin Natt	nattca01
1987	DEN	Blair Rasmussen	rasmubl01
1987	DEN	Danny Schayes	schayda01
1987	DEN	Otis Smith	smithot01
1987	DEN	Darrell Walker	walkeda01
1987	DEN	Pete Williams	willipe01
1987	DET	Tony Campbell	campbto01
1987	DET	Adrian Dantley	dantlad01
1987	DET	Joe Dumars	dumarjo01
1987	DET	Sidney Green	greensi02
1987	DET	Vinnie Johnson	johnsvi01
1987	DET	Bill Laimbeer	laimbbi01
1987	DET	Rick Mahorn	mahorri01
1987	DET	Cozell McQueen	mcqueco01
1987	DET	Chuck Nevitt	nevitch01
1987	DET	Kurt Nimphius	nimphku01
1987	DET	Dennis Rodman	rodmade01
1987	DET	John Salley	sallejo01
1987	DET	John Schweitz	schwejo01
1987	DET	Jeff Taylor	tayloje01
1987	DET	Isiah Thomas	thomais01
1987	GSW	Greg Ballard	ballagr01
1987	GSW	Joe Barry Carroll	carrojo01
1987	GSW	Sleepy Floyd	floydsl01
1987	GSW	Kevin Henderson	hendeke01
1987	GSW	Rod Higgins	higgiro01
1987	GSW	Ben McDonald	mcdonbe01
1987	GSW	Perry Moss	mosspe01
1987	GSW	Chris Mullin	mullich01
1987	GSW	Purvis Short	shortpu01
1987	GSW	Clinton Smith	smithcl01
1987	GSW	Larry Smith	smithla01
1987	GSW	Terry Teagle	teaglte01
1987	GSW	Chris Washburn	washbch01
1987	GSW	Jerome Whitehead	whiteje01
1987	HOU	Richard Anderson	anderri01
1987	HOU	Dave Feitl	feitlda01
1987	HOU	Steve Harris	harrist01
1987	HOU	Conner Henry	henryco01
1987	HOU	Buck Johnson	johnsbu01
1987	HOU	Allen Leavell	leaveal01
1987	HOU	Lewis Lloyd	lloydle01
1987	HOU	Cedric Maxwell	maxwece01
1987	HOU	Rodney McCray	mccraro01
1987	HOU	Dirk Minniefield	minnidi01
1987	HOU	Hakeem Olajuwon	olajuha01
1987	HOU	Jim Petersen	peterji01
1987	HOU	Robert Reid	reidro01
1987	HOU	Ralph Sampson	sampsra01
1987	HOU	Mitchell Wiggins	wiggimi01
1987	IND	Ron Anderson	anderro01
1987	IND	Michael Brooks	brookmi01
1987	IND	Greg Dreiling	dreilgr01
1987	IND	Vern Fleming	flemive01
1987	IND	Stuart Gray	grayst01
1987	IND	Clark Kellogg	kellocl01
1987	IND	John Long	longjo01
1987	IND	Kyle Macy	macyky01
1987	IND	Chuck Person	persoch01
1987	IND	Clint Richardson	richacl01
1987	IND	Walker Russell	russewa01
1987	IND	Steve Stipanovich	stipast01
1987	IND	Wayman Tisdale	tisdawa01
1987	IND	Pete Verhoeven	verhope01
1987	IND	Herb Williams	willihe01
1987	LAC	Benoit Benjamin	benjabe01
1987	LAC	Michael Cage	cagemi01
1987	LAC	Earl Cureton	curetea01
1987	LAC	Quintin Dailey	dailequ01
1987	LAC	Larry Drew	drewla01
1987	LAC	Kenny Fields	fieldke01
1987	LAC	Lancaster Gordon	gordola01
1987	LAC	Geoff Huston	hustoge01
1987	LAC	Marques Johnson	johnsma01
1987	LAC	Steffond Johnson	johnsst02
1987	LAC	Tim Kempton	kemptti01
1987	LAC	Cedric Maxwell	maxwece01
1987	LAC	Kurt Nimphius	nimphku01
1987	LAC	Dwayne Polee	poleedw01
1987	LAC	Darnell Valentine	valenda01
1987	LAC	Rory White	whitero01
1987	LAC	Mike Woodson	woodsmi01
1987	LAL	Kareem Abdul-Jabbar	abdulka01
1987	LAL	Adrian Branch	brancad01
1987	LAL	Frank Brickowski	brickfr01
1987	LAL	Michael Cooper	coopemi01
1987	LAL	A.C. Green	greenac01
1987	LAL	Magic Johnson	johnsma02
1987	LAL	Wes Matthews	matthwe01
1987	LAL	Kurt Rambis	rambiku01
1987	LAL	Byron Scott	scottby01
1987	LAL	Mike Smrek	smrekmi01
1987	LAL	Billy Thompson	thompbi01
1987	LAL	Mychal Thompson	thompmy01
1987	LAL	James Worthy	worthja01
1987	MIL	Dudley Bradley	bradldu01
1987	MIL	Randy Breuer	breuera01
1987	MIL	Junior Bridgeman	bridgju01
1987	MIL	Don Collins	collido02
1987	MIL	Terry Cummings	cummite01
1987	MIL	Chris Engler	englech01
1987	MIL	Kenny Fields	fieldke01
1987	MIL	Mike Glenn	glennmi01
1987	MIL	Cedric Henderson	hendece01
1987	MIL	Jerome Henderson	hendeje01
1987	MIL	Craig Hodges	hodgecr01
1987	MIL	John Lucas	lucasjo01
1987	MIL	Hank McDowell	mcdowha01
1987	MIL	Paul Mokeski	mokespa01
1987	MIL	Sidney Moncrief	moncrsi01
1987	MIL	Ricky Pierce	piercri01
1987	MIL	Paul Pressey	presspa01
1987	MIL	Jerry Reynolds	reynoje01
1987	MIL	Jack Sikma	sikmaja01
1987	MIL	Scott Skiles	skilesc01
1987	MIL	Keith Smith	smithke03
1987	MIL	Marvin Webster	webstma01
1987	NJN	James Bailey	baileja01
1987	NJN	Otis Birdsong	birdsot01
1987	NJN	Tony Brown	brownto01
1987	NJN	Ben Coleman	colembe01
1987	NJN	Darryl Dawkins	dawkida01
1987	NJN	Chris Engler	englech01
1987	NJN	Mike Gminski	gminsmi01
1987	NJN	Albert King	kingal01
1987	NJN	Pace Mannion	mannipa01
1987	NJN	Kevin McKenna	mckenke01
1987	NJN	Jeff Turner	turneje01
1987	NJN	Pearl Washington	washipe01
1987	NJN	Buck Williams	willibu01
1987	NJN	Ray Williams	willira01
1987	NJN	Michael Wilson	wilsomi01
1987	NJN	Leon Wood	woodle01
1987	NJN	Orlando Woolridge	woolror01
1987	NYK	Bill Cartwright	cartwbi01
1987	NYK	Pat Cummings	cummipa01
1987	NYK	Patrick Ewing	ewingpa01
1987	NYK	Stewart Granger	grangst01
1987	NYK	Gerald Henderson	hendege01
1987	NYK	Bernard King	kingbe01
1987	NYK	Bill Martin	martibi01
1987	NYK	Chris McNealy	mcneach01
1987	NYK	Jawann Oldham	oldhaja01
1987	NYK	Louis Orr	orrlo01
1987	NYK	McKinley Singleton	singlmc01
1987	NYK	Rory Sparrow	sparrro01
1987	NYK	Bob Thornton	thornbo01
1987	NYK	Trent Tucker	tucketr01
1987	NYK	Kenny Walker	walkeke01
1987	NYK	Eddie Lee Wilkins	wilkied01
1987	NYK	Gerald Wilkins	wilkige01
1987	NYK	Brad Wright	wrighbr01
1987	PHI	Charles Barkley	barklch01
1987	PHI	Maurice Cheeks	cheekma01
1987	PHI	Steve Colter	coltest01
1987	PHI	Julius Erving	ervinju01
1987	PHI	World B. Free	freewo01
1987	PHI	Kenny Green	greenke02
1987	PHI	Roy Hinson	hinsoro01
1987	PHI	Jim Lampley	lamplji01
1987	PHI	Tim McCormick	mccorti01
1987	PHI	Mark McNamara	mcnamma01
1987	PHI	Cliff Robinson	robincl01
1987	PHI	Jeff Ruland	rulanje01
1987	PHI	Sedale Threatt	threase01
1987	PHI	Andrew Toney	toneyan01
1987	PHI	Danny Vranes	vraneda01
1987	PHI	David Wingate	wingada01
1987	PHO	Alvan Adams	adamsal01
1987	PHO	Rafael Addison	addisra01
1987	PHO	William Bedford	bedfowi01
1987	PHO	Walter Davis	daviswa03
1987	PHO	James Edwards	edwarja01
1987	PHO	Kenny Gattison	gattike01
1987	PHO	Grant Gondrezick	gondrgr01
1987	PHO	Jeff Hornacek	hornaje01
1987	PHO	Jay Humphries	humphja01
1987	PHO	Larry Nance	nancela01
1987	PHO	Ed Pinckney	pincked01
1987	PHO	Mike Sanders	sandemi01
1987	PHO	Bernard Thompson	thompbe01
1987	PHO	Nick Vanos	vanosni01
1987	POR	Walter Berry	berrywa01
1987	POR	Joe Binion	biniojo01
1987	POR	Sam Bowie	bowiesa01
1987	POR	Kenny Carr	carrke01
1987	POR	Clyde Drexler	drexlcl01
1987	POR	Kevin Duckworth	duckwke01
1987	POR	Chris Engler	englech01
1987	POR	Mike Holton	holtomi01
1987	POR	Steve Johnson	johnsst03
1987	POR	Caldwell Jones	jonesca01
1987	POR	Jerome Kersey	kerseje01
1987	POR	Fernando Martin	martife01
1987	POR	Jim Paxson	paxsoji02
1987	POR	Terry Porter	portete01
1987	POR	Ron Rowan	rowanro01
1987	POR	Kiki Vandeweghe	vandeki01
1987	POR	Perry Young	youngpe01
1987	SAC	Bruce Douglas	douglbr01
1987	SAC	Jerry Eaves	eavesje01
1987	SAC	Franklin Edwards	edwarfr01
1987	SAC	Eddie Johnson	johnsed03
1987	SAC	Joe Kleine	kleinjo01
1987	SAC	Mark Olberding	olberma01
1987	SAC	Harold Pressley	pressha01
1987	SAC	Johnny Rogers	rogerjo01
1987	SAC	Derek Smith	smithde02
1987	SAC	Brook Steppe	steppbr01
1987	SAC	Reggie Theus	theusre01
1987	SAC	LaSalle Thompson	thompla01
1987	SAC	Otis Thorpe	thorpot01
1987	SAC	Terry Tyler	tylerte01
1987	SAC	Othell Wilson	wilsoot01
1987	SAS	Walter Berry	berrywa01
1987	SAS	Frank Brickowski	brickfr01
1987	SAS	Mike Brittain	brittmi01
1987	SAS	Tyrone Corbin	corbity01
1987	SAS	Johnny Dawkins	dawkijo01
1987	SAS	Kevin Duckworth	duckwke01
1987	SAS	Artis Gilmore	gilmoar01
1987	SAS	Dave Greenwood	greenda01
1987	SAS	Anthony Jones	jonesan01
1987	SAS	Larry Krystkowiak	krystla01
1987	SAS	Forrest McKenzie	mckenfo01
1987	SAS	Mike Mitchell	mitchmi01
1987	SAS	Johnny Moore	moorejo01
1987	SAS	Ed Nealy	nealyed01
1987	SAS	Alvin Robertson	roberal01
1987	SAS	Jon Sundvold	sundvjo01
1987	SAS	Mychal Thompson	thompmy01
1987	SEA	Tom Chambers	chambto01
1987	SEA	Dale Ellis	ellisda01
1987	SEA	Gerald Henderson	hendege01
1987	SEA	Clemon Johnson	johnscl01
1987	SEA	Eddie Johnson	johnsed02
1987	SEA	Curtis Kitchen	kitchcu01
1987	SEA	Alton Lister	listeal01
1987	SEA	Maurice Lucas	lucasma01
1987	SEA	Xavier McDaniel	mcdanxa01
1987	SEA	Nate McMillan	mcmilna01
1987	SEA	Michael Phelps	phelpmi01
1987	SEA	Russ Schoene	schoeru01
1987	SEA	Terence Stansbury	stanste01
1987	SEA	Kevin Williams	willike01
1987	SEA	Danny Young	youngda01
1987	UTA	Thurl Bailey	baileth01
1987	UTA	Kent Benson	bensoke01
1987	UTA	Dell Curry	curryde01
1987	UTA	Mark Eaton	eatonma01
1987	UTA	Rickey Green	greenri01
1987	UTA	Darrell Griffith	griffda01
1987	UTA	Bob Hansen	hansebo01
1987	UTA	Marc Iavaroni	iavarma01
1987	UTA	Karl Malone	malonka01
1987	UTA	Carey Scurry	scurrca01
1987	UTA	John Stockton	stockjo01
1987	UTA	Kelly Tripucka	tripuke01
1987	WSB	Michael Adams	adamsmi01
1987	WSB	Manute Bol	bolma01
1987	WSB	Terry Catledge	catlete01
1987	WSB	Darwin Cook	cookda01
1987	WSB	Frank Johnson	johnsfr01
1987	WSB	Anthony Jones	jonesan01
1987	WSB	Charles Jones	jonesch01
1987	WSB	Jeff Malone	malonje01
1987	WSB	Moses Malone	malonmo01
1987	WSB	Jay Murphy	murphja01
1987	WSB	Mike O'Koren	okoremi01
1987	WSB	Dan Roundfield	roundda01
1987	WSB	Jay Vincent	vinceja01
1987	WSB	Ennis Whatley	whatlen01
1987	WSB	John Williams	willijo02
1988	ATL	John Battle	battljo01
1988	ATL	Antoine Carr	carran01
1988	ATL	Scott Hastings	hastisc01
1988	ATL	Jon Koncak	koncajo01
1988	ATL	Cliff Levingston	levincl01
1988	ATL	Mike McGee	mcgeemi01
1988	ATL	Doc Rivers	riverdo01
1988	ATL	Tree Rollins	rollitr01
1988	ATL	Chris Washburn	washbch01
1988	ATL	Spud Webb	webbsp01
1988	ATL	Ennis Whatley	whatlen01
1988	ATL	Dominique Wilkins	wilkido01
1988	ATL	Kevin Willis	willike02
1988	ATL	Randy Wittman	wittmra01
1988	ATL	Leon Wood	woodle01
1988	BOS	Mark Acres	acresma01
1988	BOS	Danny Ainge	aingeda01
1988	BOS	Larry Bird	birdla01
1988	BOS	Darren Daye	dayeda01
1988	BOS	Artis Gilmore	gilmoar01
1988	BOS	Conner Henry	henryco01
1988	BOS	Dennis Johnson	johnsde01
1988	BOS	Greg Kite	kitegr01
1988	BOS	Reggie Lewis	lewisre01
1988	BOS	Brad Lohaus	lohaubr01
1988	BOS	Kevin McHale	mchalke01
1988	BOS	Dirk Minniefield	minnidi01
1988	BOS	Robert Parish	parisro01
1988	BOS	Jim Paxson	paxsoji02
1988	BOS	Fred Roberts	roberfr01
1988	BOS	Jerry Sichting	sichtje01
1988	CHI	Mike Brown	brownmi01
1988	CHI	Dave Corzine	corzida01
1988	CHI	Artis Gilmore	gilmoar01
1988	CHI	Horace Grant	grantho01
1988	CHI	Michael Jordan	jordami01
1988	CHI	Charles Oakley	oaklech01
1988	CHI	John Paxson	paxsojo01
1988	CHI	Scottie Pippen	pippesc01
1988	CHI	Brad Sellers	sellebr01
1988	CHI	Rory Sparrow	sparrro01
1988	CHI	Sedale Threatt	threase01
1988	CHI	Elston Turner	turneel01
1988	CHI	Sam Vincent	vincesa01
1988	CHI	Granville Waiters	waitegr01
1988	CHI	Tony White	whiteto01
1988	CLE	Kent Benson	bensoke01
1988	CLE	Tyrone Corbin	corbity01
1988	CLE	Dell Curry	curryde01
1988	CLE	Brad Daugherty	daughbr01
1988	CLE	Chris Dudley	dudlech02
1988	CLE	Craig Ehlo	ehlocr01
1988	CLE	Ron Harper	harpero01
1988	CLE	Kevin Henderson	hendeke01
1988	CLE	Phil Hubbard	hubbaph01
1988	CLE	Kannard Johnson	johnska01
1988	CLE	Kevin Johnson	johnske02
1988	CLE	Larry Nance	nancela01
1988	CLE	Mark Price	pricema01
1988	CLE	Johnny Rogers	rogerjo01
1988	CLE	Mike Sanders	sandemi01
1988	CLE	Mark West	westma01
1988	CLE	Hot Rod Williams	williho01
1988	DAL	Mark Aguirre	aguirma01
1988	DAL	Steve Alford	alforst01
1988	DAL	Uwe Blab	blabuw01
1988	DAL	Rolando Blackman	blackro01
1988	DAL	Brad Davis	davisbr01
1988	DAL	James Donaldson	donalja01
1988	DAL	Jim Farmer	farmeji01
1988	DAL	Derek Harper	harpede01
1988	DAL	Sam Perkins	perkisa01
1988	DAL	Detlef Schrempf	schrede01
1988	DAL	Roy Tarpley	tarplro01
1988	DAL	Bill Wennington	wennibi01
1988	DEN	Michael Adams	adamsmi01
1988	DEN	Michael Brooks	brookmi01
1988	DEN	Wayne Cooper	coopewa01
1988	DEN	T.R. Dunn	dunntr01
1988	DEN	Alex English	englial01
1988	DEN	Mike Evans	evansmi01
1988	DEN	Bill Hanzlik	hanzlbi01
1988	DEN	Fat Lever	leverfa01
1988	DEN	Maurice Martin	martima01
1988	DEN	Andre Moore	moorean01
1988	DEN	Calvin Natt	nattca01
1988	DEN	Blair Rasmussen	rasmubl01
1988	DEN	Danny Schayes	schayda01
1988	DEN	Otis Smith	smithot01
1988	DEN	Jay Vincent	vinceja01
1988	DEN	Brad Wright	wrighbr01
1988	DET	William Bedford	bedfowi01
1988	DET	Adrian Dantley	dantlad01
1988	DET	Darryl Dawkins	dawkida01
1988	DET	Joe Dumars	dumarjo01
1988	DET	James Edwards	edwarja01
1988	DET	Vinnie Johnson	johnsvi01
1988	DET	Bill Laimbeer	laimbbi01
1988	DET	Ralph Lewis	lewisra01
1988	DET	Rick Mahorn	mahorri01
1988	DET	Ron Moore	moorero01
1988	DET	Chuck Nevitt	nevitch01
1988	DET	Dennis Rodman	rodmade01
1988	DET	Walker Russell	russewa01
1988	DET	John Salley	sallejo01
1988	DET	Isiah Thomas	thomais01
1988	GSW	Joe Barry Carroll	carrojo01
1988	GSW	Dave Feitl	feitlda01
1988	GSW	Sleepy Floyd	floydsl01
1988	GSW	Tellis Frank	frankte01
1988	GSW	Winston Garland	garlawi01
1988	GSW	Steve Harris	harrist01
1988	GSW	Kevin Henderson	hendeke01
1988	GSW	Rod Higgins	higgiro01
1988	GSW	Dave Hoppen	hoppeda01
1988	GSW	Ben McDonald	mcdonbe01
1988	GSW	Dirk Minniefield	minnidi01
1988	GSW	Chris Mullin	mullich01
1988	GSW	Ralph Sampson	sampsra01
1988	GSW	Larry Smith	smithla01
1988	GSW	Otis Smith	smithot01
1988	GSW	Terry Teagle	teaglte01
1988	GSW	Mark Wade	wadema01
1988	GSW	Chris Washburn	washbch01
1988	GSW	Kermit Washington	washike01
1988	GSW	Tony White	whiteto01
1988	GSW	Jerome Whitehead	whiteje01
1988	HOU	Richard Anderson	anderri01
1988	HOU	Joe Barry Carroll	carrojo01
1988	HOU	Lester Conner	connele01
1988	HOU	Sleepy Floyd	floydsl01
1988	HOU	World B. Free	freewo01
1988	HOU	Steve Harris	harrist01
1988	HOU	Buck Johnson	johnsbu01
1988	HOU	Allen Leavell	leaveal01
1988	HOU	Cedric Maxwell	maxwece01
1988	HOU	Rodney McCray	mccraro01
1988	HOU	Hakeem Olajuwon	olajuha01
1988	HOU	Jim Petersen	peterji01
1988	HOU	Robert Reid	reidro01
1988	HOU	Ralph Sampson	sampsra01
